,name,key,url,description,species_2nd,species_3rd,species,home_world,gender,height,eye_color,skin_color,hair_color,weight
624,CC-2237,CC-2237,https://starwars.fandom.com/wiki/CC-2237,"CC-2237, codenamed ""Odd Ball,"" which also served as his callsign, was a Clone Commander and pilot during the Clone Wars who participated in campaigns such as the Battle of Teth, the Battle of Umbara, the Battle of Coruscant, and the Battle of Utapau. A skilled pilot, Odd Ball flew an assortment of various starfighters including a V-19 Torrent starfighter, a BTL-B Y-wing fighter-bomber and an ARC-170. During the Clone Wars, Odd Ball often served under the command of Jedi General Obi-Wan Kenobi.
",,,Human,Kamino,Male,1.83,Brown,Ta,Black,
625,CC-2357,CC-2357,https://starwars.fandom.com/wiki/CC-2357,"CC-2357, nicknamed ""Red"", was a Clone Commander for the Galactic Republic. He was present for Kaj Loomit's sabotage of a simulation chamber. He notably had two scars over his right eye and carried a DC-17 hand blaster.
",,,Human,Kamino,Male,1.83,Brown,Tan,Naturally black,
626,CC-2801,CC-2801,https://starwars.fandom.com/wiki/CC-2801,"CC-2801, nicknamed ""Tacks,"" was a Clone Commander who served in the Grand Army of the Republic during the Clone Wars fought between the Galactic Republic and the Confederacy of Independent Systems. As a commander, he was in charge of a regiment of clone troopers.
",,,Human,Kamino,Male,1.83,Brown,Tan,,
627,CC-4477,CC-4477,https://starwars.fandom.com/wiki/CC-4477,"CC-4477, nicknamed ""Thire,"" was an Imperial shock trooper who served as a commander in the Coruscant Guard during the early days of the Imperial Era. Prior to the rise of the Galactic Empire, Thire was a clone shock trooper—a soldier cloned from the genetic template of the human bounty hunter Jango Fett—who served in the Grand Army of the Republic during the Clone Wars. Formerly a Clone Lieutenant in the diplomatic service unit, he accompanied Grand Master Yoda on a mission to establish an alliance between King Katuunko and the Galactic Republic. The lieutenant was injured by Separatist battle droids, but managed to survive with Yoda's help.
",,,Human,Kamino,Male,1.83,Brown,Tan,Black,
628,CC-5052,CC-5052,https://starwars.fandom.com/wiki/CC-5052,"CC-5052, nicknamed ""Bly,"" was an Advanced Recon Commando and clone trooper officer who held the military rank of Clone marshal commander in the 327th Star Corps of the Grand Army of the Republic during the Clone Wars. A capable leader, Bly enjoyed a close working relationship with his Jedi commanding officer, Jedi General Aayla Secura, who held the dependable commander in high esteem. Together, they fought against the droid armies of the Confederacy of Independent Systems on numerous worlds across the galaxy, including Quell, Maridun, and Felucia.
",,,Human,Kamino,Male,1.83,Brow,Ta,Black,
629,CC-5869,CC-5869,https://starwars.fandom.com/wiki/CC-5869,"CC-5869, nicknamed ""Stone,"" was a clone shock trooper who held the rank of Clone Commander in the Coruscant Guard, an elite division of the Grand Army of the Republic. During the Clone Wars, he served as Junior Representative Jar Jar Binks' bodyguard while on an assignment on Florrum.
",,,Human,Kamino,Male,1.83,Brown,Tan,Black,
630,CC-8826,CC-8826,https://starwars.fandom.com/wiki/CC-8826,"CC-8826, nicknamed ""Neyo,"" was a clone trooper commander in the Grand Army of the Republic during the Clone Wars. Bred from the genetic template of the human bounty hunter Jango Fett, Neyo served the Galactic Republic as the Clone Commander of the 91st Mobile Reconnaissance Corps.
",,,Human,Kamino,Male,1.83,Brown,Tan,Black,
631,CD-5502,CD-5502,https://starwars.fandom.com/wiki/CD-5502,"CD-5502 was a First Order stormtrooper who was deployed to Black Spire Outpost on Batuu underneath Lieutenant Wulfgar Kath. When the merchant Gol wished to report intelligence on the Resistance operatives hiding on Batuu to the First Order, Lieutenant Kath had CD-5502 speak with him.
",,,Human,,None,,,,,
632,CE-6675,CE-6675,https://starwars.fandom.com/wiki/CE-6675,"CE-6675 was a male First Order stormtrooper and the second-in-command of Lieutenant Wulfgar Kath during his deployment on Batuu.
",,,Human,,Male,,,,,
633,Cehrazad,Cehrazad,https://starwars.fandom.com/wiki/Cehrazad,"Cehrazad was a female humanoid bounty hunter affiliated with the Haxion Brood crime syndicate.
",,,Humanoid,,Female,,,,,
634,Cellheim Anujo,Cellheim_Anujo,https://starwars.fandom.com/wiki/Cellheim_Anujo,"Cellheim Anujo was a humanoid who served as an aide to Senator Tundra Dowmeia of the Galactic Republic's Senate toward the end of the Clone Wars. Anujo wore black robes and veils that masked both species and gender.
",,,Humanoid,,None,,,,,
635,Cenevax,Cenevax,https://starwars.fandom.com/wiki/Cenevax,"Cenevax was a Jenet female crime lord who ran an underground gambling ring on Coruscant. She had corrupt officials in many places, including the Coruscant Security Force. When the Jedi Arath Tarrex got into debts with Cenevax, Jedi Master Yula Braylon, secretly the mother of Tarrex, made a deal with Cenevax, agreeing to ignore her crimes. During the forty-eighth annual Dragonfire Air Rally, the Serennian Ramil agreed to purposely lose the race so Cenevax could earn money from those who bet on his victory. When Ramil failed to follow Cenevax's orders, she sabotaged his airspeeder. The corrupt Coruscant Security Force inspector Sartori attempted to cover up the sabotage, but the Jedi Dooku and Qui-Gon Jinn discovered the truth, and followed Sartori back to Cenevax's den. After capturing the crime lord, the Jedi uncovered the truth about Tarrex's parentage, and Cenevax was sent to be imprisoned in the Citadel.
",,,Jenet,,Female,,,,,
636,Cere Junda,Cere_Junda,https://starwars.fandom.com/wiki/Cere_Junda,"Cere Junda, a Force-sensitive human female, was a former Jedi Knight and Jedi seeker, who mentored Padawan Cal Kestis in the ways of the Force during the rise of the Galactic Empire. At one time, she served as the Padawan of Jedi Master Eno Cordova before taking Trilla Suduri as her apprentice. In the aftermath of Order 66, Junda severed her connection to the Force and disappeared into hiding, while Suduri fell to the dark side and joined the Imperial Inquisitorius. Determined to overthrow the regime that all but annihilated her fellow Jedi, Junda dedicated herself to the secret restoration of the Jedi Order.
",,,Human,,Female,,Brown,Dark,Black,
637,Ceret,Ceret,https://starwars.fandom.com/wiki/Ceret,"Ceret was a trans non-binary Kotabi Jedi Knight, and the bond-twin of Terec. Both twins were stationed at the Starlight Beacon space station during the High Republic Era. Their bond meant Terec and Ceret shared the same gestalt mind, and frequently finished each others' sentences even when not in the same room.
",,,Kotabi,Kotab,Non-binary,,White,White,,
638,CF-3363,CF-3363,https://starwars.fandom.com/wiki/CF-3363,"CF-3363 was a stormtrooper of the First Order, dispatched to Batuu under the command of Lieutenant Wulfgar Kath. Along with CF-3871, CF-3363 confronted Zade Kalliday in Black Spire Outpost, but both stormtroopers were shot and killed by Vi Moradi.
",,,Human,,None,,,,,
639,CF-3871,CF-3871,https://starwars.fandom.com/wiki/CF-3871,"CF-3871 was a First Order stormtrooper who served under Lieutenant Wulfgar Kath. When Kath was deployed to Batuu to find the Resistance spy Vi Moradi, CF-3871 was one of the troopers who accompanied him. CF-3871 and CF-3363 confronted the smuggler Zade Kalliday in an alley, but were shot dead by Moradi.
",,,Human,,None,,,,,
640,CF-8011,CF-8011,https://starwars.fandom.com/wiki/CF-8011,"CF-8011 was a First Order stormtrooper who was deployed to the planet Batuu, stationed in Black Spire Outpost. At one point, CF-8011 asked their comrade RS-318 why they were stationed on Batuu, and after learning that it's full of lowlives and smugglers commented it wasn't any wonder their stuff repeatedly gets stolen, and also wondered why General Armitage Hux seemed more antsy than usual. At another point, CF-8011 overheard Supreme Leader Kylo Ren mention that he sensed something, and asked their comrade AD-2508 what he meant by that, only for the latter to make a sarcastic retort at the Supreme Leader's expense.
",,,Human,,None,,,,,
641,CF-9164,CF-9164,https://starwars.fandom.com/wiki/CF-9164,"CF-9164 was a female stormtrooper of the First Order. She had trained under Captain Cardinal, who later defected from the First Order and took his former name of Archex. CF-9164 was deployed to Black Spire Outpost on Batuu under Lieutenant Wulfgar Kath, and guarded the captured Resistance spy Vi Moradi. Archex arrived to rescue Moradi, and briefly fought with CF-9164, who was then shot and killed by Zade Kalliday.
",,,Human,,Female,,Dark,Golden-brown,Black,
642,CG-412,CG-412,https://starwars.fandom.com/wiki/CG-412,"CG-412 was a stormtrooper of the First Order. During the 709th Legion's deployment at Black Spire Outpost on Batuu, CG-412 spoke with fellow trooper LA-233, who complained about the warmth of the planet, pointing out that it could have been worse, and implied that CG-412 considered a frozen planet like Hoth to be worse by quoting their grandfather.
",,,Human,,None,,,,,
643,Cha family,Cha_family,https://starwars.fandom.com/wiki/Cha_family,"During the rule of the Galactic Empire, the Cha's were a family consisting of Ramat Cha, Bhada Cha, and Chanath Cha, who served as bounty hunters.
",,,Human,,None,,,,,
644,Chadkol Gee,Chadkol_Gee,https://starwars.fandom.com/wiki/Chadkol_Gee,"Chadkol Gee was a Quarren advisor of General Nossor Ri during the war between the First Order and the Resistance. Gee was fiercely isolationist, and was among a contingent of government personnel who confronted Resistance General Leia Organa when she arrived on Mon Cala.
",,,Quarren,Mon Cala,None,,,,,
645,Chaf family,Chaf_family,https://starwars.fandom.com/wiki/Chaf_family,"The Chaf family was one of the Nine Ruling Families of the Chiss Ascendancy.
",,,Chiss,,None,,,,,
646,Chaff Korus,Chaff_Korus,https://starwars.fandom.com/wiki/Chaff_Korus,"Chaff Korus was a human male who was a pilot in the Rebel Alliance at the time of the Galactic Civil War. He flew as part of Green Squadron under the callsign Green Six. Shortly before the Battle of Yavin, he participated in an attack on the planet Scarif to help secure the plans for the Death Star.
",,,Human,,Male,,,Fai,,
647,Chakobi Sanwright,Chakobi_Sanwright,https://starwars.fandom.com/wiki/Chakobi_Sanwright,"Chakobi Sanwright was a human male Imperial Army trooper who served as a corporal in the Galactic Empire during the Mimban campaign as a member of the 224th Imperial Armored Division.
",,,Human,,Male,,,,,
648,Chalkazza,Chalkazza,https://starwars.fandom.com/wiki/Chalkazza,"Chalkazza was a Wookiee with brown fur who had a cybernetic right eye, left shoulder and left elbow.
",,,Wookiee,,None,,Red ,,Brown,
649,Chalmun,Chalmun,https://starwars.fandom.com/wiki/Chalmun,"Chalmun was a male Wookiee and the owner of Chalmun's Spaceport Cantina in Mos Eisley, Tatooine. Originally a street fighter, he swindled tourists on Ord Mantell until he had enough money to buy his cantina from the Vriichon brothers. Despite his desire to enforce certain rules, his establishment was known for its occasional outbreaks of shocking violence, and even Chalmun himself had shady dealings with local gangsters.
",,,Wookiee,,Male,,,,Beige and gray,
650,Chalpal,Chalpal,https://starwars.fandom.com/wiki/Chalpal,"Chalpal was a Wookiee with tan fur.
",,,Wookiee,,None,,,,Tan,
651,Cham Cham,Cham_Cham,https://starwars.fandom.com/wiki/Cham_Cham,"Cham Cham was a male cru that was a pet of Zeen Mrala, a Force-sensitive resident of the planet Trymant IV. When the Trymant system was threatened by debris from the Great Disaster, Mrala carried Cham Cham as she attempted to search for safety with her friend Krix. Having been given a bad feeling from the Force before and during the event, Mrala speculated that Cham Cham either shared the feeling or could sense that she was scared.
",,,Cru,,Male,,,,,
